step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER
420.0,TRANSFER,341956.42,C1806925834,341956.42,0.0,C814150801,0.0,0.0,1.0,0,0,0,0,1
420.0,CASH_OUT,341956.42,C865099324,341956.42,0.0,C1895897048,2191293.04,2533249.45,1.0,0,1,0,0,0
420.0,TRANSFER,430722.59,C1114634874,430722.59,0.0,C1494693059,0.0,0.0,1.0,0,0,0,0,1
420.0,CASH_OUT,430722.59,C1979801086,430722.59,0.0,C207357507,1630593.27,2061315.87,1.0,0,1,0,0,0
420.0,TRANSFER,116489.77,C1178847797,116489.77,0.0,C63537571,0.0,0.0,1.0,0,0,0,0,1
420.0,CASH_OUT,116489.77,C504789757,116489.77,0.0,C1731829821,0.0,116489.77,1.0,0,1,0,0,0
420.0,TRANSFER,1464160.5,C1237202508,1464160.5,0.0,C1801696531,0.0,0.0,1.0,0,0,0,0,1
420.0,CASH_OUT,1464160.5,C2024056212,1464160.5,0.0,C1653697681,462739.95,1926900.44,1.0,0,1,0,0,0
421.0,TRANSFER,1501341.87,C1749948822,1501341.87,0.0,C1224774762,0.0,0.0,1.0,0,0,0,0,1
421.0,CASH_OUT,1501341.87,C466100700,1501341.87,0.0,C552512951,0.0,1501341.87,1.0,0,1,0,0,0
421.0,TRANSFER,267564.83,C787135844,267564.83,0.0,C934789306,0.0,0.0,1.0,0,0,0,0,1
421.0,CASH_OUT,267564.83,C609937899,267564.83,0.0,C1397005077,0.0,267564.83,1.0,0,1,0,0,0
421.0,TRANSFER,207021.45,C376689274,207021.45,0.0,C1019270751,0.0,0.0,1.0,0,0,0,0,1
421.0,CASH_OUT,207021.45,C694763247,207021.45,0.0,C1770009220,0.0,207021.45,1.0,0,1,0,0,0
421.0,TRANSFER,19729.68,C943180964,19729.68,0.0,C1849745670,0.0,0.0,1.0,0,0,0,0,1
421.0,CASH_OUT,19729.68,C1979477621,19729.68,0.0,C1623524019,0.0,19729.68,1.0,0,1,0,0,0
422.0,TRANSFER,40591.72,C1817821840,40591.72,0.0,C1446237995,0.0,0.0,1.0,0,0,0,0,1
422.0,CASH_OUT,40591.72,C1177353473,40591.72,0.0,C881219038,276257.36,316849.08,1.0,0,1,0,0,0
422.0,TRANSFER,298365.86,C331578052,298365.86,0.0,C18819667,0.0,0.0,1.0,0,0,0,0,1
422.0,CASH_OUT,298365.86,C1916355655,298365.86,0.0,C1396514823,0.0,298365.86,1.0,0,1,0,0,0
422.0,TRANSFER,1857935.57,C707980152,1857935.57,0.0,C510333855,0.0,0.0,1.0,0,0,0,0,1
422.0,CASH_OUT,1857935.57,C1117447229,1857935.57,0.0,C916997939,738704.8,2596640.37,1.0,0,1,0,0,0
422.0,TRANSFER,87381.78,C1133621753,87381.78,0.0,C369327897,0.0,0.0,1.0,0,0,0,0,1
422.0,CASH_OUT,87381.78,C424245549,87381.78,0.0,C698487016,474312.15,561693.93,1.0,0,1,0,0,0
423.0,TRANSFER,396757.22,C1909320319,396757.22,0.0,C1040286971,0.0,0.0,1.0,0,0,0,0,1
423.0,CASH_OUT,396757.22,C1392636479,396757.22,0.0,C1861392747,167363.79,564121.01,1.0,0,1,0,0,0
423.0,TRANSFER,207241.52,C1121745558,207241.52,0.0,C2015328275,0.0,0.0,1.0,0,0,0,0,1
423.0,CASH_OUT,207241.52,C1850635238,207241.52,0.0,C1011806570,0.0,207241.52,1.0,0,1,0,0,0
424.0,TRANSFER,671406.79,C1713204236,671406.79,0.0,C1583299805,0.0,0.0,1.0,0,0,0,0,1
424.0,CASH_OUT,671406.79,C1661993840,671406.79,0.0,C109645047,102024.04,773430.83,1.0,0,1,0,0,0
424.0,TRANSFER,158245.65,C1147249534,158245.65,0.0,C1048851683,0.0,0.0,1.0,0,0,0,0,1
424.0,CASH_OUT,158245.65,C377182011,158245.65,0.0,C418687404,474628.91,632874.55,1.0,0,1,0,0,0
424.0,TRANSFER,1346264.61,C1816888178,1346264.61,0.0,C462103796,0.0,0.0,1.0,0,0,0,0,1
424.0,CASH_OUT,1346264.61,C309497178,1346264.61,0.0,C11026279,1806026.36,3152290.97,1.0,0,1,0,0,0
424.0,TRANSFER,313697.44,C1043016955,313697.44,0.0,C2103366345,0.0,0.0,1.0,0,0,0,0,1
424.0,CASH_OUT,313697.44,C624146963,313697.44,0.0,C2012667225,0.0,313697.44,1.0,0,1,0,0,0
424.0,TRANSFER,1058602.68,C1952841743,1058602.68,0.0,C1842449646,0.0,0.0,1.0,0,0,0,0,1
424.0,CASH_OUT,1058602.68,C1287511986,1058602.68,0.0,C532433222,628385.94,1686988.62,1.0,0,1,0,0,0
425.0,TRANSFER,34839.32,C1183463100,34839.32,0.0,C796115130,0.0,0.0,1.0,0,0,0,0,1
425.0,CASH_OUT,34839.32,C946520806,34839.32,0.0,C2098801032,0.0,34839.32,1.0,0,1,0,0,0
425.0,TRANSFER,462452.87,C2093534108,462452.87,0.0,C1787957566,0.0,0.0,1.0,0,0,0,0,1
425.0,CASH_OUT,462452.87,C1588251640,462452.87,0.0,C577926946,0.0,462452.87,1.0,0,1,0,0,0
425.0,TRANSFER,19421.77,C499057718,19421.77,0.0,C1899051151,0.0,0.0,1.0,0,0,0,0,1
425.0,CASH_OUT,19421.77,C356706674,19421.77,0.0,C1498886294,663000.64,682422.4,1.0,0,1,0,0,0
425.0,TRANSFER,486175.4,C1305617036,486175.4,0.0,C926547978,0.0,0.0,1.0,0,0,0,0,1
425.0,CASH_OUT,486175.4,C1737680610,486175.4,0.0,C1596545373,0.0,486175.4,1.0,0,1,0,0,0
425.0,CASH_OUT,0.0,C832555372,0.0,0.0,C1462759334,76759.9,76759.9,1.0,0,1,0,0,0
425.0,CASH_OUT,0.0,C69493310,0.0,0.0,C719711728,2921531.34,2921531.34,1.0,0,1,0,0,0
425.0,TRANSFER,460434.46,C2045767963,460434.46,0.0,C1868484572,0.0,0.0,1.0,0,0,0,0,1
425.0,CASH_OUT,460434.46,C913609699,460434.46,0.0,C1256545087,1046172.48,1506606.94,1.0,0,1,0,0,0
425.0,TRANSFER,287720.41,C1664641098,287720.41,0.0,C1630931168,0.0,0.0,1.0,0,0,0,0,1
425.0,CASH_OUT,287720.41,C1152041857,287720.41,0.0,C1551847216,174700.67,462421.08,1.0,0,1,0,0,0
425.0,TRANSFER,204030.2,C1112249638,204030.2,0.0,C1562672245,0.0,0.0,1.0,0,0,0,0,1
425.0,CASH_OUT,204030.2,C1353907463,204030.2,0.0,C79931133,0.0,204030.2,1.0,0,1,0,0,0
426.0,TRANSFER,99804.21,C1507425554,99804.21,0.0,C1679076725,0.0,0.0,1.0,0,0,0,0,1
426.0,CASH_OUT,99804.21,C832632407,99804.21,0.0,C608557779,77105.84,176910.05,1.0,0,1,0,0,0
427.0,TRANSFER,225324.05,C1109518048,225324.05,0.0,C1691016675,0.0,0.0,1.0,0,0,0,0,1
427.0,CASH_OUT,225324.05,C2146300085,225324.05,0.0,C120557331,9125.63,234449.67,1.0,0,1,0,0,0
427.0,TRANSFER,59749.28,C1200211692,59749.28,0.0,C1441368122,0.0,0.0,1.0,0,0,0,0,1
427.0,CASH_OUT,59749.28,C416033450,59749.28,0.0,C1195945883,1279160.38,1338909.66,1.0,0,1,0,0,0
427.0,TRANSFER,426173.04,C1427622325,426173.04,0.0,C1382020476,0.0,0.0,1.0,0,0,0,0,1
427.0,CASH_OUT,426173.04,C1173353466,426173.04,0.0,C114462097,0.0,426173.04,1.0,0,1,0,0,0
427.0,TRANSFER,474195.1,C1577661477,474195.1,0.0,C984902838,0.0,0.0,1.0,0,0,0,0,1
427.0,CASH_OUT,474195.1,C1690528829,474195.1,0.0,C1949534570,0.0,474195.1,1.0,0,1,0,0,0
427.0,TRANSFER,1171751.17,C1499614661,1171751.17,0.0,C1862839091,0.0,0.0,1.0,0,0,0,0,1
427.0,CASH_OUT,1171751.17,C711131179,1171751.17,0.0,C1501386709,0.0,1171751.17,1.0,0,1,0,0,0
428.0,TRANSFER,3037.67,C1408814433,3037.67,0.0,C944070846,0.0,0.0,1.0,0,0,0,0,1
428.0,CASH_OUT,3037.67,C1838531308,3037.67,0.0,C505532836,800854.71,803892.38,1.0,0,1,0,0,0
428.0,TRANSFER,183306.21,C1833004950,183306.21,0.0,C1079318732,0.0,0.0,1.0,0,0,0,0,1
428.0,CASH_OUT,183306.21,C1642000949,183306.21,0.0,C2070997054,0.0,183306.21,1.0,0,1,0,0,0
429.0,TRANSFER,837192.23,C653262851,837192.23,0.0,C690345380,0.0,0.0,1.0,0,0,0,0,1
429.0,CASH_OUT,837192.23,C1393117725,837192.23,0.0,C525514833,0.0,837192.23,1.0,0,1,0,0,0
429.0,TRANSFER,315712.36,C23801397,315712.36,0.0,C1324604423,0.0,0.0,1.0,0,0,0,0,1
429.0,CASH_OUT,315712.36,C300052859,315712.36,0.0,C156651534,733325.51,1049037.87,1.0,0,1,0,0,0
430.0,TRANSFER,221511.12,C687647842,221511.12,0.0,C110165718,0.0,0.0,1.0,0,0,0,0,1
430.0,CASH_OUT,221511.12,C406659405,221511.12,0.0,C200475488,201354.78,422865.9,1.0,0,1,0,0,0
430.0,TRANSFER,326394.8,C541833778,326394.8,0.0,C36684141,0.0,0.0,1.0,0,0,0,0,1
430.0,CASH_OUT,326394.8,C860160503,326394.8,0.0,C1834699516,16973.41,343368.22,1.0,0,1,0,0,0
431.0,TRANSFER,526071.46,C1724071075,526071.46,0.0,C270502342,0.0,0.0,1.0,0,0,0,0,1
431.0,CASH_OUT,526071.46,C1197863770,526071.46,0.0,C1419848942,987448.67,1513520.12,1.0,0,1,0,0,0
431.0,TRANSFER,966389.93,C920351883,966389.93,0.0,C870252964,0.0,0.0,1.0,0,0,0,0,1
431.0,CASH_OUT,966389.93,C2016177370,966389.93,0.0,C232228089,0.0,966389.93,1.0,0,1,0,0,0
432.0,TRANSFER,907361.75,C1606642992,907361.75,0.0,C1232800795,0.0,0.0,1.0,0,0,0,0,1
432.0,CASH_OUT,907361.75,C86620913,907361.75,0.0,C1770382625,1536176.46,2443538.2,1.0,0,1,0,0,0
432.0,TRANSFER,1150413.99,C412631050,1150413.99,0.0,C1746289877,0.0,0.0,1.0,0,0,0,0,1
432.0,CASH_OUT,1150413.99,C1171147328,1150413.99,0.0,C72945971,1740168.44,2890582.43,1.0,0,1,0,0,0
433.0,TRANSFER,5270.57,C1852767807,5270.57,0.0,C18879780,0.0,0.0,1.0,0,0,0,0,1
433.0,CASH_OUT,5270.57,C1431630057,5270.57,0.0,C1051716016,305288.23,310558.81,1.0,0,1,0,0,0
433.0,TRANSFER,673722.73,C1578662968,673722.73,0.0,C620731531,0.0,0.0,1.0,0,0,0,0,1
433.0,CASH_OUT,673722.73,C330958414,673722.73,0.0,C1015835310,0.0,673722.73,1.0,0,1,0,0,0
433.0,TRANSFER,1191183.65,C180129024,1191183.65,0.0,C1802674568,0.0,0.0,1.0,0,0,0,0,1
433.0,CASH_OUT,1191183.65,C2023614214,1191183.65,0.0,C1887453436,0.0,1191183.65,1.0,0,1,0,0,0
434.0,TRANSFER,32671.88,C1710865809,32671.88,0.0,C1882736497,0.0,0.0,1.0,0,0,0,0,1
434.0,CASH_OUT,32671.88,C640831254,32671.88,0.0,C1389084287,164307.14,196979.02,1.0,0,1,0,0,0
434.0,TRANSFER,1307156.17,C1996964574,1307156.17,0.0,C1716850817,0.0,0.0,1.0,0,0,0,0,1
434.0,CASH_OUT,1307156.17,C1140455895,1307156.17,0.0,C1640699182,273026.12,1580182.28,1.0,0,1,0,0,0
435.0,TRANSFER,365332.78,C815195284,365332.78,0.0,C181224560,0.0,0.0,1.0,0,0,0,0,1
435.0,CASH_OUT,365332.78,C1014077257,365332.78,0.0,C948907509,27185.14,392517.92,1.0,0,1,0,0,0
435.0,TRANSFER,1143937.73,C206561987,1143937.73,0.0,C1495554758,0.0,0.0,1.0,0,0,0,0,1
435.0,CASH_OUT,1143937.73,C1347260506,1143937.73,0.0,C351378150,174260.08,1318197.81,1.0,0,1,0,0,0
436.0,TRANSFER,1532229.72,C338287923,1532229.72,0.0,C522956447,0.0,0.0,1.0,0,0,0,0,1
436.0,CASH_OUT,1532229.72,C685396140,1532229.72,0.0,C961098321,89278.84,1621508.56,1.0,0,1,0,0,0
436.0,TRANSFER,59841.44,C1440545718,59841.44,0.0,C1822077806,0.0,0.0,1.0,0,0,0,0,1
436.0,CASH_OUT,59841.44,C1061422162,59841.44,0.0,C1799894308,0.0,59841.44,1.0,0,1,0,0,0
436.0,TRANSFER,842554.02,C2022831297,842554.02,0.0,C676778137,0.0,0.0,1.0,0,0,0,0,1
436.0,CASH_OUT,842554.02,C395534351,842554.02,0.0,C356600887,510821.19,1353375.21,1.0,0,1,0,0,0
436.0,TRANSFER,591766.42,C1250782425,591766.42,0.0,C236114875,0.0,0.0,1.0,0,0,0,0,1
436.0,CASH_OUT,591766.42,C1492365838,591766.42,0.0,C1180486169,7334547.33,7926313.75,1.0,0,1,0,0,0
436.0,TRANSFER,539658.73,C1496866222,539658.73,0.0,C2010123268,0.0,0.0,1.0,0,0,0,0,1
436.0,CASH_OUT,539658.73,C1985701449,539658.73,0.0,C1862889538,0.0,539658.73,1.0,0,1,0,0,0
436.0,TRANSFER,513693.13,C862823643,513693.13,0.0,C359107574,0.0,0.0,1.0,0,0,0,0,1
436.0,CASH_OUT,513693.13,C2034397905,513693.13,0.0,C497880242,0.0,513693.13,1.0,0,1,0,0,0
437.0,TRANSFER,101392.92,C1484407499,101392.92,0.0,C86900925,0.0,0.0,1.0,0,0,0,0,1
437.0,CASH_OUT,101392.92,C662060364,101392.92,0.0,C486861418,614050.05,715442.97,1.0,0,1,0,0,0
437.0,TRANSFER,207801.38,C654688690,207801.38,0.0,C1092203712,0.0,0.0,1.0,0,0,0,0,1
437.0,CASH_OUT,207801.38,C823071811,207801.38,0.0,C747395830,0.0,207801.38,1.0,0,1,0,0,0
437.0,TRANSFER,16207.04,C730998900,16207.04,0.0,C1043597983,0.0,0.0,1.0,0,0,0,0,1
437.0,CASH_OUT,16207.04,C458723859,16207.04,0.0,C326321916,136857.72,153064.76,1.0,0,1,0,0,0
437.0,TRANSFER,4716.08,C316065946,4716.08,0.0,C900839253,0.0,0.0,1.0,0,0,0,0,1
437.0,CASH_OUT,4716.08,C1530035087,4716.08,0.0,C2051847630,551191.68,555907.76,1.0,0,1,0,0,0
437.0,TRANSFER,119041.12,C1641625877,119041.12,0.0,C156225699,0.0,0.0,1.0,0,0,0,0,1
437.0,CASH_OUT,119041.12,C1186588727,119041.12,0.0,C1803677930,1755159.6,1874200.73,1.0,0,1,0,0,0
437.0,TRANSFER,367364.8,C1645177442,367364.8,0.0,C1573230375,0.0,0.0,1.0,0,0,0,0,1
437.0,CASH_OUT,367364.8,C715754415,367364.8,0.0,C335051358,43049.23,410414.03,1.0,0,1,0,0,0
438.0,TRANSFER,455014.69,C312774959,455014.69,0.0,C2129735982,0.0,0.0,1.0,0,0,0,0,1
438.0,CASH_OUT,455014.69,C1949729831,455014.69,0.0,C1178309251,700724.17,1155738.85,1.0,0,1,0,0,0
438.0,TRANSFER,1648547.69,C1184464536,1648547.69,0.0,C919670437,0.0,0.0,1.0,0,0,0,0,1
438.0,CASH_OUT,1648547.69,C114220496,1648547.69,0.0,C1447772866,52864.15,1701411.84,1.0,0,1,0,0,0
438.0,TRANSFER,176776.55,C1282030759,176776.55,0.0,C2119586471,0.0,0.0,1.0,0,0,0,0,1
438.0,CASH_OUT,176776.55,C699355424,176776.55,0.0,C1385675142,207998.29,384774.84,1.0,0,1,0,0,0
438.0,TRANSFER,60274.87,C609191731,60274.87,0.0,C613117727,0.0,0.0,1.0,0,0,0,0,1
438.0,CASH_OUT,60274.87,C1411378743,60274.87,0.0,C1045414794,7246746.56,7307021.43,1.0,0,1,0,0,0
438.0,TRANSFER,27286.66,C2089576427,27286.66,0.0,C1225621271,0.0,0.0,1.0,0,0,0,0,1
438.0,CASH_OUT,27286.66,C2119382172,27286.66,0.0,C2024067426,11633.47,38920.14,1.0,0,1,0,0,0
439.0,TRANSFER,203119.08,C1294508143,203119.08,0.0,C1542262415,0.0,0.0,1.0,0,0,0,0,1
439.0,CASH_OUT,203119.08,C860758125,203119.08,0.0,C998349190,1163234.67,1366353.75,1.0,0,1,0,0,0
439.0,TRANSFER,306419.73,C208491415,306419.73,0.0,C2131363055,0.0,0.0,1.0,0,0,0,0,1
439.0,CASH_OUT,306419.73,C1806758197,306419.73,0.0,C1577735864,314156.56,620576.28,1.0,0,1,0,0,0
439.0,TRANSFER,100840.93,C1044963294,100840.93,0.0,C503182041,0.0,0.0,1.0,0,0,0,0,1
439.0,CASH_OUT,100840.93,C1892976179,100840.93,0.0,C1902905747,47681.33,148522.26,1.0,0,1,0,0,0
439.0,TRANSFER,112656.24,C260785530,112656.24,0.0,C1654926688,0.0,0.0,1.0,0,0,0,0,1
439.0,CASH_OUT,112656.24,C567378649,112656.24,0.0,C1804497744,0.0,112656.24,1.0,0,1,0,0,0
440.0,TRANSFER,807278.78,C1493770976,807278.78,0.0,C1084758402,0.0,0.0,1.0,0,0,0,0,1
440.0,CASH_OUT,807278.78,C637472789,807278.78,0.0,C847232763,0.0,807278.78,1.0,0,1,0,0,0
440.0,TRANSFER,1102791.66,C1870904477,1102791.66,0.0,C1042117243,0.0,0.0,1.0,0,0,0,0,1
440.0,CASH_OUT,1102791.66,C1074110688,1102791.66,0.0,C528690672,2677101.89,3779893.55,1.0,0,1,0,0,0
440.0,TRANSFER,1912961.16,C1168684643,1912961.16,0.0,C1353360075,0.0,0.0,1.0,0,0,0,0,1
440.0,CASH_OUT,1912961.16,C1229304317,1912961.16,0.0,C1540888387,225745.59,2138706.75,1.0,0,1,0,0,0
441.0,TRANSFER,1043934.97,C408079205,1043934.97,0.0,C1354584978,0.0,0.0,1.0,0,0,0,0,1
441.0,CASH_OUT,1043934.97,C2096913355,1043934.97,0.0,C1234389458,9298003.36,10341938.33,1.0,0,1,0,0,0
441.0,TRANSFER,107363.54,C564631760,107363.54,0.0,C43570912,0.0,0.0,1.0,0,0,0,0,1
441.0,CASH_OUT,107363.54,C1926290864,107363.54,0.0,C1072661124,254832.73,362196.27,1.0,0,1,0,0,0
441.0,TRANSFER,1032168.79,C2086087020,1032168.79,0.0,C1085840721,0.0,0.0,1.0,0,0,0,0,1
441.0,CASH_OUT,1032168.79,C1659569966,1032168.79,0.0,C1072956803,805209.56,1837378.34,1.0,0,1,0,0,0
441.0,TRANSFER,739856.92,C2140627643,739856.92,0.0,C1356176375,0.0,0.0,1.0,0,0,0,0,1
441.0,CASH_OUT,739856.92,C199105956,739856.92,0.0,C695036887,0.0,739856.92,1.0,0,1,0,0,0
442.0,TRANSFER,3085.45,C1666354582,3085.45,0.0,C910803312,0.0,0.0,1.0,0,0,0,0,1
442.0,CASH_OUT,3085.45,C770294842,3085.45,0.0,C1211456762,45631.02,48716.47,1.0,0,1,0,0,0
442.0,TRANSFER,1487505.07,C277096632,1487505.07,0.0,C344711118,0.0,0.0,1.0,0,0,0,0,1
442.0,CASH_OUT,1487505.07,C767286102,1487505.07,0.0,C1674131234,0.0,1487505.07,1.0,0,1,0,0,0
442.0,TRANSFER,355969.72,C227175045,355969.72,0.0,C765607741,0.0,0.0,1.0,0,0,0,0,1
442.0,CASH_OUT,355969.72,C1246229535,355969.72,0.0,C279162125,41883.35,397853.07,1.0,0,1,0,0,0
442.0,TRANSFER,9065.34,C1117911944,9065.34,0.0,C1052869730,0.0,0.0,1.0,0,0,0,0,1
442.0,CASH_OUT,9065.34,C1906628282,9065.34,0.0,C120759853,0.0,9065.34,1.0,0,1,0,0,0
442.0,TRANSFER,37323.15,C2027331008,37323.15,0.0,C235368108,0.0,0.0,1.0,0,0,0,0,1
442.0,CASH_OUT,37323.15,C460685151,37323.15,0.0,C1818028349,868591.49,905914.64,1.0,0,1,0,0,0
443.0,TRANSFER,1162672.01,C920057135,1162672.01,0.0,C1730549845,0.0,0.0,1.0,0,0,0,0,1
443.0,CASH_OUT,1162672.01,C154007666,1162672.01,0.0,C184163720,5026373.25,6189045.26,1.0,0,1,0,0,0
443.0,TRANSFER,1795622.71,C699874957,1795622.71,0.0,C2123434459,0.0,0.0,1.0,0,0,0,0,1
443.0,CASH_OUT,1795622.71,C142314551,1795622.71,0.0,C1793840709,307814.85,2103437.56,1.0,0,1,0,0,0
443.0,TRANSFER,1591263.43,C159739802,1591263.43,0.0,C381034638,0.0,0.0,1.0,0,0,0,0,1
443.0,CASH_OUT,1591263.43,C1863182512,1591263.43,0.0,C2126274036,1147865.98,2739129.41,1.0,0,1,0,0,0
443.0,TRANSFER,348915.96,C1721589363,348915.96,0.0,C2136928394,0.0,0.0,1.0,0,0,0,0,1
443.0,CASH_OUT,348915.96,C1627009225,348915.96,0.0,C1624188690,0.0,348915.96,1.0,0,1,0,0,0
443.0,TRANSFER,43159.0,C1373322164,43159.0,0.0,C159626180,0.0,0.0,1.0,0,0,0,0,1
443.0,CASH_OUT,43159.0,C1632294441,43159.0,0.0,C1959724635,0.0,43159.0,1.0,0,1,0,0,0
444.0,TRANSFER,408864.84,C1831363253,408864.84,0.0,C2045273924,0.0,0.0,1.0,0,0,0,0,1
444.0,CASH_OUT,408864.84,C1558543265,408864.84,0.0,C577153262,0.0,408864.84,1.0,0,1,0,0,0
444.0,TRANSFER,348055.47,C1424747794,348055.47,0.0,C1922828230,0.0,0.0,1.0,0,0,0,0,1
444.0,CASH_OUT,348055.47,C1671922232,348055.47,0.0,C965261353,9391.67,357447.14,1.0,0,1,0,0,0
444.0,TRANSFER,1108140.19,C1275336083,1108140.19,0.0,C173424746,0.0,0.0,1.0,0,0,0,0,1
444.0,CASH_OUT,1108140.19,C1939914504,1108140.19,0.0,C1046726968,625431.56,1733571.75,1.0,0,1,0,0,0
444.0,TRANSFER,1186725.39,C1047335023,1186725.39,0.0,C1970958530,0.0,0.0,1.0,0,0,0,0,1
444.0,CASH_OUT,1186725.39,C16940158,1186725.39,0.0,C273240830,571163.84,1757889.23,1.0,0,1,0,0,0
444.0,TRANSFER,178616.12,C1841711424,178616.12,0.0,C622012367,0.0,0.0,1.0,0,0,0,0,1
444.0,CASH_OUT,178616.12,C468251407,178616.12,0.0,C1669286784,0.0,178616.12,1.0,0,1,0,0,0
444.0,TRANSFER,440581.15,C1297114741,440581.15,0.0,C1962820602,0.0,0.0,1.0,0,0,0,0,1
444.0,CASH_OUT,440581.15,C1596133933,440581.15,0.0,C2145440257,164645.25,605226.4,1.0,0,1,0,0,0
444.0,TRANSFER,541486.74,C1850675328,541486.74,0.0,C7396544,0.0,0.0,1.0,0,0,0,0,1
444.0,CASH_OUT,541486.74,C1890301666,541486.74,0.0,C1690450684,0.0,541486.74,1.0,0,1,0,0,0
445.0,TRANSFER,100433.21,C1110061558,100433.21,0.0,C1628647605,0.0,0.0,1.0,0,0,0,0,1
445.0,CASH_OUT,100433.21,C1558137654,100433.21,0.0,C1468294799,1935472.98,2035906.19,1.0,0,1,0,0,0
445.0,TRANSFER,72901.03,C1861496569,72901.03,0.0,C286946367,0.0,0.0,1.0,0,0,0,0,1
445.0,CASH_OUT,72901.03,C1596300422,72901.03,0.0,C1818578637,0.0,72901.03,1.0,0,1,0,0,0
446.0,TRANSFER,171878.27,C1614403626,171878.27,0.0,C802921475,0.0,0.0,1.0,0,0,0,0,1
446.0,CASH_OUT,171878.27,C1056720143,171878.27,0.0,C1846017772,217898.19,389776.45,1.0,0,1,0,0,0
446.0,TRANSFER,311487.14,C1728700338,311487.14,0.0,C1489729408,0.0,0.0,1.0,0,0,0,0,1
446.0,CASH_OUT,311487.14,C171655471,311487.14,0.0,C73957643,753508.71,1064995.85,1.0,0,1,0,0,0
446.0,TRANSFER,398041.98,C1674336510,398041.98,0.0,C31094949,0.0,0.0,1.0,0,0,0,0,1
446.0,CASH_OUT,398041.98,C771336671,398041.98,0.0,C2075775339,422191.28,820233.26,1.0,0,1,0,0,0
446.0,TRANSFER,239095.53,C1938630563,239095.53,0.0,C138592034,0.0,0.0,1.0,0,0,0,0,1
446.0,CASH_OUT,239095.53,C1399296547,239095.53,0.0,C1447642335,65367.32,304462.85,1.0,0,1,0,0,0
447.0,TRANSFER,834592.4,C1391274777,834592.4,0.0,C1330816547,0.0,0.0,1.0,0,0,0,0,1
447.0,CASH_OUT,834592.4,C851101642,834592.4,0.0,C1583598303,236428.35,1071020.75,1.0,0,1,0,0,0
447.0,TRANSFER,219178.49,C680549889,219178.49,0.0,C682169691,0.0,0.0,1.0,0,0,0,0,1
447.0,CASH_OUT,219178.49,C1200170938,219178.49,0.0,C1762108679,0.0,219178.49,1.0,0,1,0,0,0
447.0,TRANSFER,155121.58,C2050839128,155121.58,0.0,C8466598,0.0,0.0,1.0,0,0,0,0,1
447.0,CASH_OUT,155121.58,C1937221024,155121.58,0.0,C176494011,439557.76,594679.34,1.0,0,1,0,0,0
448.0,TRANSFER,14133.69,C1634310470,14133.69,0.0,C826378920,0.0,0.0,1.0,0,0,0,0,1
448.0,CASH_OUT,14133.69,C949838768,14133.69,0.0,C392215840,2634011.66,2648145.35,1.0,0,1,0,0,0
448.0,TRANSFER,369505.41,C551192635,369505.41,0.0,C1704120261,0.0,0.0,1.0,0,0,0,0,1
448.0,CASH_OUT,369505.41,C1841955309,369505.41,0.0,C565887974,141459.77,510965.18,1.0,0,1,0,0,0
448.0,TRANSFER,432544.68,C966717890,432544.68,0.0,C1756376418,0.0,0.0,1.0,0,0,0,0,1
448.0,CASH_OUT,432544.68,C1293936707,432544.68,0.0,C855445362,0.0,432544.68,1.0,0,1,0,0,0
449.0,TRANSFER,133632.24,C743603317,133632.24,0.0,C1963533045,0.0,0.0,1.0,0,0,0,0,1
449.0,TRANSFER,166880.54,C692202599,166880.54,0.0,C1404927892,0.0,0.0,1.0,0,0,0,0,1
449.0,CASH_OUT,166880.54,C1410981762,166880.54,0.0,C1352381069,0.0,166880.54,1.0,0,1,0,0,0
449.0,TRANSFER,1965786.11,C635739031,1965786.11,0.0,C829764239,0.0,0.0,1.0,0,0,0,0,1
449.0,CASH_OUT,1965786.11,C1721232424,1965786.11,0.0,C895676218,2223.45,1968009.57,1.0,0,1,0,0,0
450.0,TRANSFER,146061.11,C754902447,146061.11,0.0,C201681253,0.0,0.0,1.0,0,0,0,0,1
450.0,CASH_OUT,146061.11,C1961860165,146061.11,0.0,C91534435,37501.29,183562.4,1.0,0,1,0,0,0
450.0,TRANSFER,36267.62,C982513894,36267.62,0.0,C865044477,0.0,0.0,1.0,0,0,0,0,1
450.0,CASH_OUT,36267.62,C281930322,36267.62,0.0,C1655359478,6310213.47,6346481.09,1.0,0,1,0,0,0
450.0,TRANSFER,21708.13,C1271248505,21708.13,0.0,C78762401,0.0,0.0,1.0,0,0,0,0,1
450.0,CASH_OUT,21708.13,C1128269552,21708.13,0.0,C1346281468,140777.56,162485.7,1.0,0,1,0,0,0
450.0,TRANSFER,422261.63,C105750198,422261.63,0.0,C1172379830,0.0,0.0,1.0,0,0,0,0,1
450.0,CASH_OUT,422261.63,C2033019735,422261.63,0.0,C1759587587,872573.61,1294835.24,1.0,0,1,0,0,0
450.0,TRANSFER,133057.11,C1343500180,133057.11,0.0,C284636751,0.0,0.0,1.0,0,0,0,0,1
450.0,CASH_OUT,133057.11,C1090188748,133057.11,0.0,C847781012,27926.24,160983.35,1.0,0,1,0,0,0
450.0,TRANSFER,1463764.35,C777044549,1463764.35,0.0,C89609219,0.0,0.0,1.0,0,0,0,0,1
450.0,CASH_OUT,1463764.35,C2142422300,1463764.35,0.0,C1173885211,385211.95,1848976.3,1.0,0,1,0,0,0
